05/05/2013,"[('5 Tips to Attracting Orioles into your Yard - The Zen ...', 'http://wildbirdsunlimited.typepad.com/the_zen_birdfeeder/2013/05/5-tips-to-attracting-orioles-into-your-yard.html'), ('Rangers Edge Red Sox and Match Their Record', 'http://www.nytimes.com/2013/05/06/sports/baseball/rangers-edge-red-sox-and-match-their-record.html'), ('Wild Bird House : Attack of the Baltimore Orioles ...', 'http://www.youtube.com/watch?v=DQIwRVrlYqI'), ('Orioles and Nationals have complicated relationship when ...', 'http://www.baltimoresun.com/business/bs-bz-os-nats-marketing-20130505-story.html'), ('Baltimore Oriole Eating an Orange - YouTube', 'http://www.youtube.com/watch?v=87I4mbUmxfQ'), ('BaseballAmerica.com: Stats', u'http://www.baseballamerica.com/statistics/leagues/scoreboard/?lg_id=3&y=2013&sbd=20130505'), ('2013 MLB Schedule 05/05/2013 | FOX Sports', u'http://www.foxsports.com/mlb/schedule?season=2013&date=2013-05-05&seasonType=1'), ('Orioles end West Coast trip with an 8-4 win over the ...', 'http://www.baltimoresun.com/sports/orioles/bal-orioles-end-west-coast-trip-with-an-84-win-over-the-angels-20130505-story.html'), ('Minnesota Twins Affiliates Scoreboard | MiLB.com ...', u'http://www.milb.com/scoreboard/index.jsp?sid=milb&org=142&ymd=20130505'), ('May 28 Photo Brief: Fire on Grandeur of the Seas, baby ...', 'http://darkroom.baltimoresun.com/2013/05/may-28-photo-brief-fire-on-grandeur-of-the-seas-baby-rescued-from-sewage-pipe-frances-first-victim-of-coronavirus-dies/')]"
05/06/2013,"[('Youngster Machado matures in Baltimore', 'http://www.usatoday.com/story/sports/mlb/orioles/2013/05/06/orioles-manny-machado-matures-in-baltimore/2139351/'), ('[Bristol-Birds] Baltimore Orioles - FOY at Hampton Creek ...', 'https://www.freelists.org/post/bristol-birds/Baltimore-Orioles-FOY-at-Hampton-Creek-Cove-SNA'), ('Contact Us | Bowie Baysox Baysox/Stadium Info', u'http://www.milb.com/content/page.jsp?ymd=20130506&content_id=8998306&sid=t418&vkey=team1'), ('Five batters hit by pitches in Pirates-Nationals tilt ...', 'http://www.youtube.com/watch?v=fh2iGK-bVJ0'), ('2013 Honeybee - Tehya | MiLB.com Open Category 2 | The ...', u'http://www.milb.com/content/page.jsp?ymd=20130506&content_id=46752138&fext=.jsp&vkey=team2'), ('Baseball Prospectus | Baseball Therapy: What is a Good ...', 'http://www.baseballprospectus.com/article.php?articleid=20474'), (""Baltimore Orioles' young star Manny Machado is mature ..."", 'http://chronicle.augusta.com/sports/baseball/2013-05-06/baltimore-orioles-young-star-manny-machado-mature-beyond-his-years'), (""Baltimore Orioles' young star Manny Machado is mature ..."", 'http://chronicle.augusta.com/sports-baseball/2013-05-06/baltimore-orioles-young-star-manny-machado-mature-beyond-his-years'), ('Power Ranking All 30 Current MLB Managers | Bleacher \\u2026', 'http://www.bleacherreport.com/articles/1628212-power-ranking-all-30-current-mlb-managers'), (""Snead's Asparagus Farm - Virginia Is For Lovers"", 'http://www.virginia.org/Listings/Shopping/SneadsAsparagusFarm/')]"
05/07/2013,"[('Peter Schmuck - Baltimore Sun', 'http://www.baltimoresun.com/balnews-peter-schmuck-20130507-staff.html'), (""Jose Guillen's mutant throw from the warning track - \\u2026"", 'http://www.youtube.com/watch?v=DFAbXnlzZGQ'), ('Breaking Down Each Series Remaining on the Baltimore ...', 'http://www.bleacherreport.com/articles/1631296-breaking-down-each-series-remaining-on-the-baltimore-orioles-may-schedule'), (""The Baltimore Orioles' Mental Health Program - Camden Chat"", 'http://www.camdenchat.com/2013/5/7/4306472/baltimore-orioles-mental-health-jake-arrieta'), ('Orioles 4, Royals 3: Doubles and Double Plays Carry The ...', 'http://www.camdenchat.com/2013/5/7/4310802/orioles-royals-may-7-game-score-recap-matt-wieters'), ('Royals vs. Orioles Wrapup | 05/07/13 | MLB.com', 'http://m.mlb.com/gameday/royals-vs-orioles/2013/05/07/347228/final'), ('Nationals, Orioles Carefully Compete In Overlapping ...', 'https://www.sportsbusinessdaily.com/Daily/Issues/2013/05/07/Franchises/Orioles-Nats.aspx'), ('Dan Connolly - Baltimore Sun', 'http://www.baltimoresun.com/balnews-dan-connolly-20130507-staff.html'), ('Matt Wieters Carries Orioles Over Royals 4-3 \\xab CBS Baltimore', 'http://baltimore.cbslocal.com/2013/05/07/orioles-defeat-royals-4-3/'), ('Only in Baltimore (@BaltInsider) | Twitter', 'https://twitter.com/BaltInsider')]"
05/08/2013,"[('Minor League Transactions: May 8-13 | BaseballAmerica.com', 'http://www.baseballamerica.com/minors/minor-league-transactions-may-8-13/'), ('Roy Halladay Will Have Shoulder Surgery', 'http://www.nytimes.com/2013/05/09/sports/baseball/mlb-roundup.html'), (""Manny Machado, The Baltimore Orioles' Young Gun"", 'http://www.foxnews.com/sports/2013/05/08/manny-machado-baltimore-orioles-young-gun.html'), ('MW Little League Majors Yankees vs Mets 5-7-2013 - \\u2026', 'http://www.youtube.com/watch?v=MiSgKt9LXvg'), ('Orioles, Guthrie Poised For Camden Yards Reunion "" CBS ...', 'http://baltimore.cbslocal.com/2013/05/08/orioles-guthrie-poised-for-camden-yards-reunion/'), ('MLB Ballpark Empire - YouTube', 'http://www.youtube.com/watch?v=3aEoi2YmY-o'), ('Groups &amp; Picnics | Hillsboro Hops Tickets', u'http://www.milb.com/content/page.jsp?ymd=20130508&content_id=46959518&sid=t419&vkey=tickets'), ('Baltimore Orioles 2B Brian Roberts to have surgery', 'https://www.usatoday.com/story/sports/mlb/2013/05/08/brian-roberts-baltimore-orioles-dl-disabled-list-surgery-hamstring/2145473/'), ('Los Orioles vencen a Reales 4-3 - yahoo.com', 'https://www.yahoo.com/news/los-orioles-vencen-reales-4-3-011056281.html'), ('Centennial Field A-Z Guide | Vermont Lake Monsters ...', u'http://www.milb.com/content/page.jsp?ymd=20130508&content_id=47032908&sid=t462&vkey=team1')]"
05/09/2013,"[(""Ticket Offer :: Shannon's Fund | Baltimore Orioles"", u'http://baltimore.orioles.mlb.com/bal/ticketing/group_offer.jsp?loc=shannon&partnerId=as_mlb_20130509_7842064'), ('George Brett and the pine tar incident - YouTube', 'http://www.youtube.com/watch?v=gbEHAsZxRYo'), ('Best closers in Orioles history - Baltimore Sun', 'http://www.baltimoresun.com/sports/baltimore-sports-blog/bal-best-closers-in-orioles-history-five-for-friday-20130509-photogallery.html'), ('Royals hit 3 HRs in 6-2 win over Orioles | KSN-TV', 'http://ksn.com/2013/05/09/royals-hit-3-hrs-in-6-2-win-over-orioles/'), ('BaltimoreOriolesNews (@MLBBOrioles) | Twitter', 'https://twitter.com/MLBBOrioles'), (""Jeanne Cooper, 'Young and the Restless' matriarch, dead ..."", 'http://www.cnn.com/2013/05/08/showbiz/tv/obit-jeanne-cooper-young-restless/index.html'), ('Photos: 25 things to do in Maryland this summer slideshow ...', 'http://www.bizjournals.com/baltimore/slideshow/2013/05/09/20-things-to-do-in-maryland-this-summer.html'), ('Orioles! | Indiana Dunes Birding', 'https://indianadunesbirding.wordpress.com/2013/05/09/orioles/'), ('TOR@TB: Maddon ejected in the second inning - \\u2026', 'http://www.youtube.com/watch?v=7Eu6P0HyCLo'), ('Welcome home, Chris Tillman \\u2013 Orange County Register', 'http://www.ocregister.com/2013/05/09/welcome-home-chris-tillman/')]"
05/10/2013,"[('TOR@TB: Maddon ejected for arguing from dugout - \\u2026', 'http://www.youtube.com/watch?v=BgQ8h1xWXOU'), (""Mac n' Cheese Dog (Stuggy's, Oriole Park at Camden Yards ..."", 'http://www.mensjournal.com/expert-advice/best-baseball-stadium-food-20130510/mac-n-cheese-dog-stuggys-oriole-park-at-camden-yards'), ('Major League Players Who Played in the 1950s - BR Bullpen', 'http://www.baseball-reference.com/bullpen/Major_League_Players_Who_Played_in_the_1950s'), ('New York Yankees Affiliates Scoreboard | MiLB.com ...', u'http://www.milb.com/scoreboard/index.jsp?sid=milb&org=147&ymd=20130510'), ('Probable Pitchers | New York Yankees', u'http://newyork.yankees.mlb.com/news/probable_pitchers/index.jsp?c_id=nyy&date=2013/05/10'), ('Umpires blow it again as Astros pull fast one', 'https://www.usatoday.com/story/sports/mlb/astros/2013/05/10/angels-astros-game-under-protest-fieldin-culbreth-bo-porter-mike-scioscia/2149899/'), ('The Orioles want Alexi Casilla to give up switch-hitting ...', 'http://mlb.nbcsports.com/2013/05/10/the-orioles-want-alexi-casilla-to-give-up-switch-hitting/'), ('MLB Orioles Reporter Brittany Ghiroli Talks Baseball \\xab CBS ...', 'http://baltimore.cbslocal.com/2013/05/10/mlb-orioles-reporter-brittany-ghiroli-talks-baseball/'), ('Celebrity Softball Challenge | Indianapolis Indians Content', u'http://www.milb.com/content/page.jsp?ymd=20130510&content_id=47132684&fext=.jsp&sid=t484&vkey'), ('KC@BAL: Moustakas smashes two-run homer in sixth', 'http://www.youtube.com/watch?v=a3uS8jYSRsQ')]"
05/11/2013,"[('Orioles carry momentum into test with Twins | Fox News', 'http://www.foxnews.com/sports/2013/05/11/orioles-carry-momentum-into-test-with-twins.html'), ('The Barons Sports Depot | Birmingham Barons Barons Shop', u'http://www.milb.com/content/page.jsp?ymd=20130511&content_id=47232398&sid=t247&vkey=team5'), ('BaseballAmerica.com: Stats', u'http://www.baseballamerica.com/statistics/leagues/scoreboard/?lg_id=3&y=2013&sbd=20130511'), (""End Zone: Suffern's Weiss living the mile-high life with ..."", 'http://www.nydailynews.com/sports/baseball/zone-suffern-weiss-living-mile-high-life-rockies-article-1.1341447'), ('Company Picnic Ideas | Bowie Baysox Group Events', u'http://www.milb.com/content/page.jsp?ymd=20130511&content_id=47230046&sid=t418&vkey=team2'), ('Preview: Orioles at Twins - tribunedigital-chicagotribune', 'http://articles.chicagotribune.com/2013-05-11/sports/sns-rt-bbo-orioles-twins-previewmtze95bluk0kx-20130511_1_minnesota-twins-orioles-rf-nick-markakis-target-field'), ('Is Manny Machado in the same echelon as Mike Trout and ...', 'http://mlb.nbcsports.com/2013/05/11/is-manny-machado-in-the-same-echelon-as-mike-trout-and-bryce-harper/'), ('LAA@HOU: Scioscia files protest after pitching \\u2026', 'http://www.youtube.com/watch?v=0vY1JMnR8qE'), ('Orioles 6, Twins 0: Baltimore extends Scott Diamond\\u2019s ...', 'http://www.twincities.com/2013/05/11/orioles-6-twins-0-baltimore-extends-scott-diamonds-winless-streak-at-target-field/'), ('BOS@NYY: Yanks rally in ninth after fan runs on field ...', 'http://www.youtube.com/watch?v=ema_E11Rf4k')]"
05/12/2013,"[('Oriole jelly feeder -- homemade - StarTribune.com', 'http://www.startribune.com/oriole-jelly-feeder-homemade/207109801/'), ('Rick Dempsey &amp; The Invisible Orioles Magic Band - \\u2026', 'http://www.youtube.com/watch?v=HOopWS9XhtM'), (""Orioles' 6-0 win over Twins marred by Wei-Yin Chen's ..."", 'http://www.baltimoresun.com/sports/orioles/bal-orioles-60-win-over-twins-marred-by-weiyin-chens-injury-20130512-story.html'), ('Curtis Granderson goes 2-for-4 in third rehab game ...', 'http://mlb.nbcsports.com/2013/05/12/curtis-granderson-goes-2-for-4-in-third-rehab-game/'), ('5/10/13: Orioles come back from six-run deficit - \\u2026', 'http://www.youtube.com/watch?v=8AeeaawRfu0'), ('Adam Jones hit the strangest upper-deck home run you will ...', 'http://ftw.usatoday.com/2013/05/adam-jones-home-run-orioles-twins-target-field'), ('RHP Jake Arrieta scratched from next start ...', 'http://articles.baltimoresun.com/2013-05-12/sports/bal-rhp-jake-arrieta-scratched-from-next-start-20130512_1_right-hander-jake-arrieta-showalter-orioles'), ('Orioles 6, Twins 0 - tribunedigital-chicagotribune', 'http://articles.chicagotribune.com/2013-05-12/sports/sns-rt-bbo-orioles-twins-recapmtze95dpjw0x1-20130512_1_wei-yin-chen-orioles-6-lhp-mike-belfiore'), ('Orioles recall LHP Belfiore \\u2013 Twin Cities', 'http://www.twincities.com/2013/05/12/orioles-recall-lhp-belfiore/'), ('Quick Recap: Orioles 6, Twins 0 - Camden Chat', 'http://www.camdenchat.com/2013/5/12/4324832/quick-recap-orioles-6-twins-0')]"
05/13/2013,"[('Orioles: Wei-Yin Chen Injury Update \\xab CBS Baltimore', 'http://baltimore.cbslocal.com/2013/05/13/mlb-orioles-writer-brittany-ghiroli-gives-an-injury-update/'), ('MLB on Yahoo! Sports - News, Scores, Standings, Rumors ...', 'http://sports.yahoo.com/mlb/scoreboard/?d=2013-05-13'), ('Should Machado be in elite discussion with Trout and ...', 'http://www.baltimoresun.com/sports/orioles/bs-sp-orioles-manny-machado-0514-20130513-story.html'), ('BaseballAmerica.com: Stats', u'http://www.baseballamerica.com/statistics/leagues/scoreboard/?lg_id=14&y=2013&sbd=20130513'), ('Facts and Figures | MiLB.com Open Category 1 | The ...', u'http://www.milb.com/content/page.jsp?ymd=20130513&content_id=47398300&vkey=team1'), ('Rick Dempsey and the Invisible Orioles Magic Band. \\u2026', 'http://www.youtube.com/watch?v=rROlE70hh4Q'), ('Facts and Figures | Greeneville Astros Pioneer Park', u'http://www.milb.com/content/page.jsp?ymd=20130513&content_id=47398300&sid=t413&vkey=team1'), ('Transactions - The Columbus Dispatch', 'http://www.dispatch.com/content/stories/sports/2013/05/13/transx13-glcmtomu-1.html'), ('The Chop Returns From Sea | The Baltimore Chop', 'http://thebaltimorechop.com/2013/05/13/the-chop-returns-from-sea/'), ('Rizzo makes an amazing circus catch - YouTube', 'http://www.youtube.com/watch?v=mB59UAAGwJQ')]"
05/14/2013,"[('Wild Bird House : Orioles Everywhere Spring 2013 \\u2026', 'http://www.youtube.com/watch?v=yogq3dpPMnk'), (""Explaining Why the Bunt Is Foolish in Today's MLB ..."", 'http://bleacherreport.com/articles/1639658-explaining-why-the-bunt-is-foolish-in-todays-mlb'), ('Dodgers @ Orioles Details', 'https://pssbl.com/game/3750/summer/2013/2013-05-14-rainier-beach-high-school--cascade-orioles-vs-cascade-dodgers'), ('At 20, Manny Machado has stardom, wife in near future', 'https://www.usatoday.com/story/sports/mlb/2013/05/14/baltimore-orioles-manny-machado-lets-play-do-the-talking/2159999/'), ('Orioles Lose To Padres 3-2 On Jim Johnson\\u2019s Blown Save ...', 'http://baltimore.cbslocal.com/2013/05/14/padres-beat-orioles-3-2/'), ('Just For Kids | Spokane Indians Tickets', u'http://www.milb.com/content/page.jsp?ymd=20130514&content_id=47506074&fext=.jsp&sid=t486&vkey=tickets'), (""My 'Gades Account | Hudson Valley Renegades Content"", u'http://www.milb.com/content/page.jsp?ymd=20130514&content_id=47511726&fext=.jsp&sid=t537&vkey='), ('MLB on Yahoo! Sports - News, Scores, Standings, Rumors ...', 'http://sports.yahoo.com/mlb/scoreboard/?d=2013-05-14'), ('Chris Tillman Pitches - YouTube', 'http://www.youtube.com/watch?v=V6Mq4tkDzDo'), ('Mickey Mantle family hires lawyer over corked bat - NY ...', 'http://www.nydailynews.com/news/national/mickey-mantle-family-hires-lawyer-corked-bat-article-1.1342566')]"
05/15/2013,"[('56 Things To Know About Joe DiMaggio \\u2014 The Official Site ...', 'http://www.joedimaggio.com/2013/05/15/56-things-to-know-about-joe-dimaggio/'), ('Jon Lester Leads Red Sox in Blowout of Rays', 'http://www.nytimes.com/2013/05/16/sports/baseball/mlb-baseball-roundup.html'), (""Orioles' luxury suite sales still wait for playoff bump ..."", 'http://www.bizjournals.com/baltimore/news/2013/05/15/orioles-luxury-suite-sales-still-wait.html?page=all'), ('Hoagy Carmichael -- Baltimore Oriole - YouTube', 'http://www.youtube.com/watch?v=p7bbcjPvhjE'), ('Minnesota | history - geography - state, United States ...', 'https://www.britannica.com/place/Minnesota'), ('Meredith Marakovits and Manny Machado - YouTube', 'http://www.youtube.com/watch?v=67LDISTW71Y'), ('WJZ Celebrates Weather Field Trip Day At Camden Yards ...', 'http://baltimore.cbslocal.com/photo-galleries/2013/05/15/wjz-celebrates-weather-day-at-camden-yards/'), ('Orioles Manager Buck Showalter Talks Baltimore Baseball ...', 'http://baltimore.cbslocal.com/2013/05/15/orioles-manager-buck-showalter-talks-baltimore-baseball-2/'), ('Fightin Phils Baseball Camps | Reading Fightin Phils Content', u'http://www.milb.com/content/page.jsp?ymd=20130515&content_id=47625398&fext=.jsp&sid=t522&vkey='), (""Orioles shortstop J.J. Hardy isn't in love with his new ..."", 'http://articles.baltimoresun.com/2013-05-15/sports/bal-orioles-shortstop-jj-hardy-isnt-in-love-with-his-new-glove-20130515_1_new-glove-rawlings-gold-glove-award-umpires')]"
05/16/2013,"[('Baseball Game Highlights 2016 - YouTube', 'http://www.youtube.com/watch?v=eVrrfOgGYTc'), ('CT Tigers All-Time Roster | Connecticut Tigers Roster', u'http://www.milb.com/content/page.jsp?ymd=20130516&content_id=47703790&sid=t571&vkey=roster'), ('Longtime Royals radio voice Fred White dies | HardballTalk', 'http://mlb.nbcsports.com/2013/05/16/longtime-royals-radio-voice-fred-white-dies/'), ('Sugar Island - Detroit River - U.S. Fish and Wildlife Service', 'http://www.fws.gov/refuge/Detroit_River/refuge_units/sugar_island.html'), ('Baseball Prospectus | The Stats Go Marching In: Catcher ...', 'http://www.baseballprospectus.com/article.php?articleid=20596'), ('Milligan alumnus to receive Yale Distinguished Educator ...', 'https://www.milligan.edu/2013/05/16/milligan-alumnus-to-receive-yale-distinguished-educator-award/'), ('Summer Baseball Camps | MiLB.com Open Category 4 | The ...', u'http://www.milb.com/content/page.jsp?ymd=20130516&content_id=47715768&vkey=team4'), ('2013 MLB Scores 5/16/2013 | FOX Sports', u'http://www.foxsports.com/mlb/scores?season=2013&date=2013-05-16'), (""Ernie Whitt's 9th inning grand slam (1989) - YouTube"", 'http://www.youtube.com/watch?v=-z_ghRQrthw'), (""Dan Duquette's Indy League Barnstorming All Stars"", 'http://www.camdenchat.com/2013/5/16/4333514/dan-duquettes-indy-league-barnstorming-all-stars')]"
05/17/2013,"[('Series Preview: Baltimore Orioles - DRaysBay', 'http://www.draysbay.com/2013/5/17/4336644/series-preview-baltimore-orioles'), (""SONNY TIL's ORIOLES SUGAR GIRL - YouTube"", 'http://www.youtube.com/watch?v=O5U2_XfAjJs'), (""Orioles' Jair Jurrjens arrives for Saturday's start ..."", 'http://www.baltimoresun.com/sports/orioles/blog/bal-jair-jurrjens-arrives-for-saturdays-start-against-rays-20130517-story.html'), (""How Do The Orioles' Hitters Stack Up By Position Against ..."", 'http://www.camdenchat.com/2013/5/17/4340686/baltimore-orioles-analysis-ops-by-position-designated-hitter-second-basemen-bad'), ('Harvey starts game with bloody nose - YouTube', 'http://www.youtube.com/watch?v=PYdwvpoCvac'), ('Rays vs. Orioles GDT 1: Chris Davis, victim of trans ...', 'http://www.draysbay.com/2013/5/17/4339374/rays-vs-orioles-gdt-1-chris-davis-victim-of-trans-species-hate-crime'), ('Diamond Divas | Reading Fightin Phils Tickets', u'http://www.milb.com/content/page.jsp?ymd=20130517&content_id=47785932&fext=.jsp&sid=t522&vkey=tickets'), ('Mark Zinno: Should The Orioles Trade Bundy?', 'http://baltimore.cbslocal.com/2013/05/17/mark-zinno-should-the-orioles-trade-bundy/'), ('Jason Hammel struggles and comeback bid falls short as ...', 'http://www.baltimoresun.com/sports/orioles/bal-orioles-jason-hammel-struggles-in-loss-to-rays-1210-20130517-story.html'), ('In 1980, Rick Langford pulled off a now-forgotten ...', 'http://www.espn.com/blog/playbook/fandom/post/_/id/21805/discover-one-of-baseballs-forgotten-streaks')]"
05/18/2013,"[('Reds\\u2019 Donald Lutz Makes Majors From Germany', 'http://www.nytimes.com/2013/05/19/sports/baseball/reds-donald-lutz-makes-majors-from-germany.html'), ('Orioles give up six runs in top of ninth inning in 10-6 ...', 'http://www.baltimoresun.com/sports/orioles/bal-orioles-give-up-six-runs-in-top-of-ninth-inning-in-106-loss-to-tampa-bay-rays-20130518-story.html'), ('Michael Jordan throws first pitch at Wrigley - YouTube', 'http://www.youtube.com/watch?v=5elBYYSFy00'), ('Orioles notes and observations (Johnson, Jurrjens ...', 'http://www.baltimoresun.com/sports/orioles/bal-orioles-notes-and-observations-johnson-jurrjens-flaherty-valencia-20130518-story.html'), ('Johnson y Escobar ayudan a Rays a vencer a Orioles', 'https://www.yahoo.com/news/johnson-y-escobar-ayudan-rays-vencer-orioles-012713903.html'), ('Best Budget Fitness Classes In Baltimore \\xab CBS Baltimore', 'http://baltimore.cbslocal.com/top-lists/best-budget-fitness-classes-in-baltimore/'), ('Marylanders, Horse Race Enthusiasts Excited For Preakness ...', 'http://baltimore.cbslocal.com/2013/05/18/marylanders-horse-race-enthusiasts-excited-for-preakness-stakes/'), (""5/14/13: Padres battle back to stun O's in ninth - \\u2026"", 'http://www.youtube.com/watch?v=XmAYM9vfezs'), ('Popular Articles &amp; Stories for May 18, 2013 ...', 'http://articles.baltimoresun.com/2013/may/18'), ('Confessions Of A Sociopath - Business Insider', 'http://www.businessinsider.com/confessions-of-a-sociopath-2013-5')]"
05/19/2013,"[('The 10 Most Vicious Brawls in Major League Baseball ...', 'http://www.bleacherreport.com/articles/1644916-the-10-most-vicious-brawls-in-major-league-baseball-history'), ('Orioles fall to Rays, 3-1, extending losing streak to five ...', 'http://www.baltimoresun.com/sports/orioles/bal-orioles-fall-to-rays-31-extending-losing-streak-to-five-games-20130519-story.html'), ('Former Manhattan College star Sewitt pitching in ...', 'http://www.foxnews.com/sports/2013/05/19/former-manhattan-college-star-sewitt-pitching-in-independent-league-with-major.html'), (""Rain lets Yanks reshuffle deck, deal ace against O's - NY ..."", 'http://www.nydailynews.com/sports/baseball/yankees/rain-lets-yanks-reshuffle-deck-deal-ace-o-article-1.1348460'), ('Rays hit 2 HRs, beat Orioles 3-1 for 3-game sweep | Sports ...', 'https://www.usnews.com/news/sports/articles/2013/05/19/rays-hit-2-hrs-beat-orioles-3-1-for-3-game-sweep'), ('Peter Schmuck grades the Baltimore Orioles (Week 8 ...', 'http://www.baltimoresun.com/sports/schmuck-blog/bal-peter-schmuck-grades-the-baltimore-orioles-week-8-20130519-photogallery.html'), ('2013 MLB Schedule 05/19/2013 | FOX Sports', u'http://www.foxsports.com/mlb/schedule?season=2013&date=2013-05-19&seasonType=1'), ('Orioles - YouTube', 'http://www.youtube.com/watch?v=rdAr97Fh_sQ'), ('Adam Jones Slow Motion Home Run Baseball Swing \\u2026', 'http://www.youtube.com/watch?v=OMqicmm9gzg'), (""Rays 3, Orioles 1: Rays Sweep O's Behind Moore's Strong ..."", 'http://www.draysbay.com/2013/5/19/4346346/rays-3-orioles-1-rays-sweep-os-behind-moores-strong-start')]"
05/20/2013,"[('Baltimore police sergeant sentenced for misconduct in ...', 'http://www.baltimoresun.com/news/maryland/baltimore-city/bs-md-ci-sergeant-sentenced-20130520-story.html'), ('Wizards\\u2019 Bradley Beal On Derrick Rose: \\u2018I Think He\\u2019s ...', 'http://baltimore.cbslocal.com/2013/05/20/wizards-bradley-beal-on-derrick-rose-i-think-hes-scared/'), ('Towson Teacher Still Hospitalized After Boston Marathon ...', 'http://baltimore.cbslocal.com/2013/05/20/towson-teacher-still-hospitalized-after-boston-marathon-bombing/'), ('- Baltimore Sun', 'http://www.baltimoresun.com/news/maryland/baltimore-county/catonsville/ph-ca-at-02-hot-dog-closing-0522-jpg-20130520-photo.html'), ('Baseball returns to the JUCO World Series \\u2013 Navarro ...', 'http://www.navarrocollege.edu/athletics/2013/05/20/baseball-returns-to-the-juco-world-series/'), ('[EMAS] orioles at Owen - emas - FreeLists', 'https://www.freelists.org/post/emas/orioles-at-Owen'), ('Mets Keep It Close but Fall to Reds - The New York Times', 'http://www.nytimes.com/2013/05/21/sports/baseball/mets-keep-it-close-but-fall-to-reds.html'), ('Popular Articles &amp; Stories for May 20, 2013 ...', 'http://articles.baltimoresun.com/2013/may/20'), (""AL roundup: Smith, Colon lead A's past Rangers | Red Raiders"", 'http://redraiders.com/sports/2013-05-20/al-roundup-smith-colon-lead-past-rangers'), ('Yankees hit 4 HRs, beat Orioles 6-4 in 10 innings | Sports ...', 'https://www.usnews.com/news/sports/articles/2013/05/20/yankees-hit-4-hrs-beat-orioles-6-4-in-10-innings')]"
05/21/2013,"[('Tino Martinez drilled in back, wild brawl ensues - YouTube', 'http://www.youtube.com/watch?v=ZKIHNsf8O_A'), (""The Doors' Ray Manzarek dies at 74 - CNN.com"", 'http://www.cnn.com/2013/05/20/showbiz/music/ray-manzaerk-the-doors-dies/index.html'), ('MON@ATL: Bob Horner hits his fourth home run of \\u2026', 'http://www.youtube.com/watch?v=KRCirRxKOOI'), ('The unknown slugger - SBNation.com', 'http://www.sbnation.com/longform/2013/5/21/4348250/hector-espino-mexico-baseball-home-run-king-profile'), ('Creative Can Food Sculptures Illustrate Md. Food Bank\\u2019s ...', 'http://baltimore.cbslocal.com/2013/05/21/creative-can-food-sculptures-illustrate-md-food-banks-yearlong-hunger-fight/'), ('Baseball Prospectus | Baseball ProGUESTus: Dollar Sign on ...', 'http://www.baseballprospectus.com/article.php?articleid=20639'), ('Orioles notes and observations (Johnson Garcia, Showalter ...', 'http://articles.baltimoresun.com/2013-05-21/sports/bal-orioles-notes-and-observations-johnson-garcia-showalter-casilla-20130520_1_orioles-notes-jim-johnson-freddy-garcia'), ('Orioles end skid, rebound vs. Yankees with walk-off', 'http://www.usatoday.com/story/sports/mlb/2013/05/21/baltimore-orioles-bounce-back-defeat-new-york-yankees/2349621/'), ('MiLB In the Park App | Reading Fightin Phils Content', u'http://www.milb.com/content/page.jsp?ymd=20130521&content_id=48186402&fext=.jsp&sid=t522&vkey='), ('Baseball Prospectus | BP Unfiltered: Former MLB Umpire Jim ...', 'http://www.baseballprospectus.com/article.php?articleid=20623')]"
05/22/2013,"[('Yankees vs. Orioles - Newsday', 'http://www.newsday.com/sports/baseball/yankees/yankees-vs-orioles-1.5301878'), ('Orioles Shaving-Cream Pie-In-Face Moments \\xab CBS Baltimore', 'http://baltimore.cbslocal.com/photo-galleries/2013/05/22/orioles-shaving-cream-pie-in-face-moments/'), ('Popular Articles &amp; Stories for May 22, 2013 ...', 'http://articles.baltimoresun.com/2013/may/22'), ('MASN Reporter Steve Melewski Talks Orioles Baseball \\xab \\u2026', 'http://baltimore.cbslocal.com/2013/05/22/masn-reporter-steve-melewski-talks-orioles-baseball/'), ('2017 Media Guide | Wilmington Blue Rocks Multimedia', u'http://www.milb.com/content/page.jsp?ymd=20130522&content_id=48297348&sid=t426&vkey=multimedia'), ('Kuroda Is Stung by Two Early Homers, and a Line Drive Off ...', 'http://www.nytimes.com/2013/05/23/sports/baseball/yankees-kuroda-is-hit-hard-early-in-defeat.html'), ('Baltimore Orioles\\u2019 Nate McLouth homers off Yankees\\u2019 Vidal ...', 'http://www.nydailynews.com/sports/baseball/yankees/mclouh-jack-sinks-yanks-10th-3-2-article-1.1351128'), ('The Best Orioles Shaving-Cream-Pie-In-The-Face Photos ...', 'http://mix1065fm.cbslocal.com/2013/05/22/the-best-orioles-shaving-cream-pie-in-the-face-photos/'), ('Everything was excellent including the room... - Holiday ...', 'https://www.tripadvisor.co.uk/ShowUserReviews-g60811-d89337-r161486648-Holiday_Inn_Baltimore_Inner_Harbor-Baltimore_Maryland.html'), (""Kevin Gausman arrives and 'the future is now' for Orioles ..."", 'http://www.baltimoresun.com/sports/orioles/bs-sp-orioles-kevin-gausman-0523-20130522-story.html')]"
